transaction_id,amount,transaction_hour,transaction_day,merchant_category,payment_method,device_type,customer_age,account_age_days,previous_transactions,failed_attempts,transactions_last_24h,average_transaction_amount,distance_from_usual_location,is_new_device,is_international,ip_risk_score,velocity_score,previous_fraud_count,fraud_label
TXN104818,1379.31,14,4,gaming,upi,desktop,48,1146,28,1,2,1165.59,0.58,0,0,6.12,10.92,0,0
TXN104819,693.8,15,1,utilities,card,mobile,71,3319,33,2,1,708.65,6.36,1,0,14.48,4.52,0,0
TXN104820,263.59,15,3,grocery,card,desktop,48,3375,19,0,2,464.29,0.41,1,0,30.65,12.88,0,0
TXN104821,470.96,14,0,gaming,netbanking,mobile,56,1096,26,0,1,317.31,7.57,0,0,23.77,12.5,0,0
TXN104822,184.92,2,2,utilities,netbanking,desktop,69,3215,20,0,4,587.88,27.59,0,0,12.96,13.19,0,0
TXN104823,371.61,12,6,gaming,emi,desktop,73,814,20,0,2,457.07,6.55,0,0,2.33,0.0,0,0
TXN104824,1723.72,21,5,utilities,netbanking,tablet,46,1266,27,0,2,429.8,11.88,0,0,0.0,20.63,0,0
TXN104825,398.94,3,2,utilities,card,pos,41,3434,16,0,2,943.37,23.62,0,1,14.05,35.19,0,0
TXN104826,4382.84,8,1,utilities,upi,desktop,29,371,26,0,2,2804.89,0.3,0,0,21.95,23.29,0,0
TXN104827,14503.41,22,6,grocery,upi,desktop,48,1396,25,0,3,1844.9,22.78,0,0,17.2,8.98,0,0
TXN104828,342.96,8,5,healthcare,upi,tablet,70,2938,24,1,1,1329.31,9.81,0,0,34.18,9.69,0,0
TXN104829,1187.19,0,1,fashion,card,mobile,45,3433,31,1,2,2100.96,17.69,0,0,25.1,18.16,0,0
TXN104830,787.92,13,4,electronics,wallet,mobile,37,3462,22,1,0,531.28,51.12,0,0,35.05,27.22,0,0
TXN104831,189.57,1,5,utilities,card,tablet,24,3212,23,0,3,365.37,19.78,0,0,20.8,20.6,0,0
TXN104832,1911.96,12,6,utilities,upi,desktop,40,3520,27,1,1,1532.46,43.01,0,0,8.87,11.06,0,0
TXN104833,660.32,9,0,entertainment,card,tablet,31,1717,22,0,1,458.55,13.47,0,0,24.95,7.64,0,0
TXN104834,101.8,6,2,entertainment,upi,mobile,73,1179,25,0,0,298.4,6.59,1,0,17.45,4.33,0,0
TXN104835,1526.39,23,3,food_delivery,upi,pos,48,1405,32,0,1,2334.6,6.16,0,0,16.65,0.0,0,0
TXN104836,349.49,23,2,education,netbanking,pos,25,441,27,0,4,237.26,1.74,0,0,18.87,8.18,0,0
TXN104837,158.93,14,6,electronics,upi,desktop,21,503,23,0,2,535.76,2.03,0,0,6.58,23.43,0,0
TXN104838,3997.78,21,5,utilities,emi,mobile,66,3553,27,0,2,1108.44,17.0,0,0,11.47,10.95,0,0
TXN104839,1608.21,11,2,gaming,wallet,mobile,71,696,25,0,3,1017.65,2.73,0,0,0.0,23.37,0,0
TXN104840,118.93,3,2,entertainment,wallet,desktop,61,2249,22,0,2,404.43,2.65,0,0,13.09,6.03,0,0
TXN104841,1007.57,10,2,electronics,wallet,mobile,25,849,21,0,0,900.01,12.13,0,0,30.76,15.39,0,0
TXN104842,543.03,14,1,travel,upi,tablet,23,2424,30,2,1,246.15,3.1,0,0,0.17,5.8,0,0
TXN104843,911.02,8,0,education,card,tablet,29,1717,30,0,1,1363.99,20.36,0,0,0.0,14.69,0,0
TXN104844,640.59,13,3,gaming,card,pos,60,384,24,0,2,591.03,1.58,1,0,23.24,20.55,0,0
TXN104845,1114.7,18,4,travel,netbanking,mobile,61,1358,19,0,1,1571.06,69.93,0,0,25.53,5.82,0,0
TXN104846,1111.2,23,1,electronics,emi,tablet,65,2667,20,0,3,1095.15,2.0,0,0,21.8,23.32,0,0
TXN104847,4518.95,10,6,gaming,card,desktop,23,2921,30,0,0,3634.37,6.32,0,0,33.8,24.09,1,0
TXN104848,1379.84,18,3,gaming,wallet,mobile,26,1057,24,0,0,659.33,37.25,0,0,12.22,2.82,0,0
TXN104849,6999.47,4,1,electronics,card,pos,69,1083,19,1,4,1432.87,72.33,0,0,40.44,0.0,0,0
TXN104850,1849.6,8,0,entertainment,netbanking,mobile,70,2663,20,0,2,1685.15,14.82,0,0,43.22,0.0,0,0
TXN104851,162.01,21,2,entertainment,card,mobile,59,1550,33,1,3,968.5,22.38,0,0,17.57,0.0,1,0
TXN104852,612.44,16,0,education,card,desktop,24,256,28,0,0,387.52,20.81,0,0,9.3,18.75,0,0
TXN104853,359.64,11,2,education,upi,mobile,21,448,20,0,3,276.32,1.41,0,0,21.61,16.91,0,0
TXN104854,302.37,10,5,entertainment,netbanking,mobile,21,1364,19,0,0,234.52,23.61,0,0,48.27,17.75,1,0
TXN104855,7789.67,15,4,electronics,wallet,tablet,57,990,25,0,1,2793.13,0.84,0,0,24.88,19.52,0,0
TXN104856,415.85,3,6,electronics,netbanking,desktop,66,434,27,0,2,360.8,10.28,0,1,15.8,0.0,0,0
TXN104857,1611.54,22,6,fashion,upi,tablet,54,2858,30,0,2,442.69,10.86,0,1,26.65,25.21,0,0
TXN104858,619.56,3,3,fashion,emi,desktop,32,1675,28,0,3,960.16,33.91,0,0,25.1,14.84,0,0
TXN104859,1136.82,13,5,education,card,desktop,61,2581,26,1,0,1255.7,20.27,0,0,24.33,16.06,1,0
TXN104860,464.92,19,5,electronics,card,mobile,21,8,30,0,0,838.91,22.65,0,0,26.97,17.87,0,0
TXN104861,698.84,21,3,utilities,card,mobile,65,1468,22,1,2,846.0,38.74,0,0,30.91,37.29,0,0
TXN104862,1167.13,20,1,travel,card,desktop,68,1745,20,0,2,1367.0,4.03,1,0,29.5,30.96,0,1
TXN104863,880.37,4,0,food_delivery,wallet,desktop,58,2108,33,0,0,1552.57,5.89,0,0,6.0,30.71,0,0
TXN104864,157.4,19,1,fashion,wallet,mobile,68,3533,17,0,1,487.88,6.43,0,0,4.98,4.76,0,0
TXN104865,154.42,10,2,food_delivery,emi,tablet,51,1673,22,1,2,332.46,23.04,0,0,26.68,0.0,0,0
TXN104866,2433.4,21,5,gaming,wallet,pos,44,1786,22,0,0,1283.06,0.64,0,1,25.78,0.0,0,0
TXN104867,964.67,9,2,utilities,netbanking,mobile,36,3267,19,0,0,759.58,3.5,0,0,28.17,12.83,0,0
TXN104868,614.42,20,1,electronics,emi,tablet,70,1454,23,0,1,899.63,14.24,0,0,20.19,19.27,0,0
TXN104869,390.97,18,2,travel,netbanking,pos,57,1441,20,1,0,341.48,30.38,0,0,25.4,6.17,0,0
TXN104870,1961.64,10,1,gaming,emi,tablet,28,583,24,2,3,1914.79,14.25,0,0,28.58,23.82,0,0
TXN104871,3100.96,14,1,utilities,upi,mobile,72,2635,14,0,3,699.28,4.12,0,0,29.47,32.55,1,0
TXN104872,6396.08,16,1,gaming,card,desktop,21,72,21,1,2,1407.71,,0,0,3.41,12.43,0,0
TXN104873,1325.88,6,0,grocery,wallet,tablet,51,798,26,0,1,1018.74,12.71,0,0,33.06,10.22,0,0
TXN104874,161.2,0,5,travel,wallet,desktop,28,1526,25,0,2,198.93,10.41,1,1,28.85,14.91,0,0
TXN104875,1333.2,6,0,travel,wallet,desktop,55,1585,22,0,1,574.79,54.47,0,0,55.97,18.71,0,0
TXN104876,624.78,10,0,utilities,netbanking,mobile,41,141,29,0,4,530.03,3.62,0,0,11.27,15.11,0,0
TXN104877,438.83,19,5,gaming,wallet,desktop,42,1932,24,0,1,430.4,22.76,0,0,24.75,28.45,0,0
TXN104878,122.08,3,4,food_delivery,emi,tablet,56,3547,28,0,3,155.79,33.47,0,0,17.7,17.06,0,0
TXN104879,3187.76,15,5,travel,emi,pos,61,382,27,0,0,2509.7,37.44,0,0,11.45,0.35,1,0
TXN104880,1055.2,22,5,utilities,emi,pos,39,1802,26,0,1,1185.84,32.04,0,0,0.0,2.21,0,0
TXN104881,994.3,0,5,education,upi,mobile,74,2144,23,0,1,649.51,7.82,0,0,0.0,25.0,0,0
TXN104882,428.22,10,5,entertainment,upi,pos,46,1183,28,0,1,282.73,2.64,0,0,41.76,40.05,0,1
TXN104883,180.79,0,4,gaming,emi,pos,27,2097,22,1,1,257.31,3.4,0,0,1.45,1.29,2,0
TXN104884,286.75,18,2,electronics,wallet,pos,18,1244,15,0,1,532.88,7.1,0,0,55.96,19.34,0,0
TXN104885,358.64,2,1,travel,card,mobile,29,580,21,1,2,740.9,4.67,0,0,47.16,13.56,1,1
TXN104886,248.25,9,5,food_delivery,netbanking,desktop,57,3067,35,0,2,117.57,14.53,0,0,15.46,24.08,0,0
TXN104887,1820.01,2,3,utilities,card,mobile,48,3645,34,0,3,1585.91,15.49,0,0,51.36,23.6,0,0
TXN104888,545.96,6,5,electronics,emi,mobile,37,1409,26,0,5,882.95,11.39,0,0,29.86,25.91,0,0
TXN104889,102.0,14,1,healthcare,upi,desktop,45,338,23,0,0,356.13,1.77,0,0,3.69,13.34,0,0
TXN104890,1340.55,19,6,entertainment,netbanking,mobile,65,597,27,0,1,1423.94,11.69,0,0,5.11,18.91,0,0
TXN104891,1405.0,18,1,entertainment,upi,pos,50,3267,29,2,1,1146.36,8.57,0,0,14.38,0.0,0,0
TXN104892,11390.39,9,2,fashion,upi,desktop,21,3215,30,0,0,2401.84,3.89,0,0,0.0,7.99,0,0
TXN104893,536.64,17,3,grocery,upi,mobile,20,1794,25,0,0,389.05,11.45,0,0,17.19,35.43,0,0
TXN104894,582.37,8,0,electronics,netbanking,mobile,45,3180,25,0,2,748.8,1.15,0,0,0.0,41.36,0,0
TXN104895,831.69,11,6,education,wallet,tablet,41,813,27,0,1,1501.41,3.89,0,0,7.87,17.24,0,0
TXN104896,610.59,13,4,education,wallet,desktop,66,1461,22,0,1,1476.74,7.27,0,1,33.81,24.87,0,0
TXN104897,850.59,20,4,utilities,wallet,tablet,51,412,35,0,2,1635.92,7.64,0,0,18.67,32.79,0,0
TXN104898,120.37,7,3,fashion,netbanking,mobile,61,1989,25,0,2,307.56,5.64,0,0,33.59,6.65,0,0
TXN104899,14723.47,12,2,grocery,wallet,desktop,51,2553,24,0,2,4801.2,11.24,0,0,15.91,9.8,0,0
TXN104900,779.02,11,4,gaming,card,pos,37,3509,18,0,1,460.47,8.09,0,0,20.72,10.9,0,0
TXN104901,122.82,7,2,electronics,card,pos,55,2753,24,0,2,134.76,42.63,0,0,5.82,13.54,1,0
TXN104902,184.15,5,5,utilities,netbanking,desktop,53,2427,25,0,1,380.6,1.97,0,0,11.72,23.39,0,0
TXN104903,403.67,3,1,education,wallet,tablet,59,2458,22,0,1,370.01,1.75,0,0,35.36,0.0,0,0
TXN104904,173.15,21,1,grocery,wallet,mobile,28,2296,24,0,1,276.02,10.08,0,0,0.0,30.1,0,0
TXN104905,17363.44,17,4,food_delivery,wallet,tablet,54,1533,24,0,0,6110.13,2.69,0,0,18.03,24.91,0,0
TXN104906,211.69,0,4,travel,upi,tablet,34,1825,28,0,0,269.59,2.62,0,0,35.96,10.95,0,0
TXN104907,346.92,2,2,utilities,emi,desktop,63,630,29,0,1,628.07,4.07,0,0,0.3,25.75,0,0
TXN104908,192.21,8,3,grocery,emi,mobile,63,74,29,0,2,310.45,13.79,0,0,18.49,17.47,0,0
TXN104909,2603.45,1,4,grocery,netbanking,desktop,53,2882,37,0,0,1056.5,3.06,0,0,34.26,6.32,0,0
TXN104910,562.74,0,4,gaming,wallet,mobile,71,1811,22,0,0,357.2,1.87,0,0,30.04,0.0,0,0
TXN104911,112.8,17,6,food_delivery,netbanking,pos,48,3180,25,0,2,143.15,12.39,0,1,10.42,16.81,0,0
TXN104912,228.42,7,0,entertainment,upi,pos,19,445,27,0,3,445.73,20.08,0,0,20.45,0.0,0,0
TXN104913,1063.64,14,5,education,netbanking,mobile,52,1430,28,0,1,1389.74,14.54,1,0,3.47,25.33,0,0
TXN104914,1708.86,7,0,food_delivery,wallet,desktop,62,940,18,0,2,886.55,8.87,1,0,0.1,10.28,0,0
TXN104915,5256.66,19,6,fashion,wallet,tablet,23,3070,19,1,1,977.66,9.76,0,0,0.37,10.79,0,0
TXN104916,137.96,7,4,electronics,wallet,mobile,23,1376,24,0,1,175.73,10.11,0,0,17.12,7.03,0,0
TXN104917,951.85,5,0,food_delivery,wallet,mobile,33,2320,32,0,0,1088.85,4.28,0,0,14.93,17.46,0,0
TXN104918,2221.56,10,5,food_delivery,card,pos,66,308,34,1,1,824.65,4.99,0,0,9.16,0.0,0,0
TXN104919,1918.64,15,2,electronics,card,desktop,48,1923,25,0,4,1068.88,10.34,0,0,9.61,0.0,0,0
TXN104920,1333.46,13,3,healthcare,upi,mobile,73,1611,24,1,2,722.79,20.94,0,0,39.51,20.44,0,0
TXN104921,751.99,8,2,fashion,wallet,desktop,67,2229,17,0,0,578.28,26.39,0,0,13.86,12.61,0,0
TXN104922,249.3,23,3,healthcare,wallet,tablet,49,2136,33,0,2,797.49,21.63,0,0,7.83,8.46,0,0
TXN104923,244.2,13,6,education,netbanking,desktop,56,394,22,0,2,158.91,66.02,0,0,28.19,0.0,0,0
TXN104924,550.42,16,1,fashion,upi,pos,36,183,33,0,0,1537.12,12.5,0,0,39.31,16.62,0,0
TXN104925,1259.36,17,0,grocery,upi,mobile,23,458,33,0,0,1258.2,8.95,1,0,38.11,30.58,0,0
TXN104926,495.89,5,4,entertainment,netbanking,tablet,40,795,25,0,0,839.68,5.99,1,0,27.4,42.05,0,1
TXN104927,998.77,11,4,healthcare,emi,pos,51,2652,21,0,3,850.57,6.43,0,1,27.39,22.36,0,0
TXN104928,1612.75,0,5,grocery,netbanking,pos,28,983,28,0,0,1136.56,5.7,0,0,10.66,16.97,0,0
TXN104929,1436.9,4,6,entertainment,card,pos,30,3540,24,1,0,1114.83,28.32,0,0,15.23,6.91,0,0
TXN104930,391.98,4,1,gaming,emi,tablet,18,317,21,1,2,237.57,7.22,0,0,32.02,22.79,0,1
TXN104931,6070.77,9,4,food_delivery,netbanking,pos,59,1853,25,0,2,3466.11,3.22,0,0,30.73,7.33,0,0
TXN104932,436.1,10,6,utilities,netbanking,desktop,69,2612,30,1,1,1272.46,5.29,0,0,21.49,30.73,0,0
TXN104933,1049.25,19,6,travel,emi,pos,65,198,27,0,1,2194.06,4.33,1,0,0.0,18.96,0,0
TXN104934,1167.17,23,5,electronics,emi,mobile,39,1876,32,0,3,811.27,18.02,0,0,23.84,0.0,0,0
TXN104935,714.81,8,6,fashion,wallet,desktop,51,249,26,1,0,822.86,0.34,0,0,20.07,17.15,0,0
TXN104936,519.26,1,1,electronics,netbanking,pos,72,2883,18,0,2,536.24,1.33,0,0,28.05,21.47,1,0
TXN104937,2060.0,12,2,education,upi,tablet,51,1706,23,1,2,1229.5,8.39,0,0,30.51,16.72,0,0
TXN104938,551.25,23,3,fashion,wallet,mobile,34,3156,30,0,2,357.09,13.55,0,0,35.67,27.1,1,0
TXN104939,422.08,6,6,gaming,emi,pos,37,2400,26,0,1,502.95,5.25,0,0,20.32,26.99,0,0
TXN104940,1374.49,19,6,food_delivery,wallet,tablet,59,1157,21,0,0,2578.79,20.19,0,0,6.71,12.3,0,0
TXN104941,181.41,18,2,entertainment,upi,pos,43,566,23,0,0,259.88,10.68,1,0,45.62,14.01,0,0
TXN104942,674.29,5,4,fashion,upi,pos,65,578,17,0,1,846.09,1.92,0,1,0.0,12.71,0,1
TXN104943,248.68,4,4,education,card,tablet,67,121,16,0,1,279.82,24.58,0,1,31.6,9.26,0,0
TXN104944,162.28,7,4,entertainment,upi,desktop,20,1096,28,0,1,215.2,12.04,0,0,16.84,46.83,0,0
TXN104945,2186.17,20,2,gaming,upi,mobile,59,2662,21,0,1,509.35,6.97,0,0,0.0,1.97,0,0
TXN104946,356.79,11,6,education,emi,pos,39,1295,27,0,0,1330.93,26.42,0,0,10.98,5.09,1,0
TXN104947,422.32,2,0,entertainment,netbanking,desktop,47,534,22,0,2,114.01,56.8,0,0,28.35,20.66,0,0
TXN104948,1555.06,6,2,healthcare,upi,tablet,33,293,27,0,0,1427.57,57.42,1,0,12.02,22.47,1,0
TXN104949,2270.56,13,0,gaming,emi,mobile,38,1599,20,0,3,2443.65,31.3,0,0,22.25,3.75,0,0
TXN104950,198.7,13,0,entertainment,netbanking,mobile,36,766,22,0,2,164.97,22.57,1,0,15.03,25.41,0,0
TXN104951,6066.67,4,0,fashion,upi,desktop,20,2679,29,1,1,1461.88,13.11,0,0,15.16,41.5,0,0
TXN104952,1202.5,13,0,food_delivery,netbanking,pos,62,1230,22,0,1,1457.18,32.84,0,0,26.95,17.09,0,0
TXN104953,13577.96,7,1,electronics,wallet,tablet,26,458,24,1,1,4794.16,20.11,0,0,7.42,15.08,0,0
TXN104954,256.2,13,5,healthcare,netbanking,tablet,39,996,23,0,1,214.15,2.36,0,0,23.26,38.15,0,0
TXN104955,202.99,4,0,education,netbanking,tablet,29,1616,24,0,2,338.65,,0,0,0.68,33.28,0,0
TXN104956,128.3,1,0,healthcare,wallet,pos,27,138,30,0,1,305.12,15.74,0,0,19.89,15.8,0,0
TXN104957,741.16,15,2,food_delivery,upi,tablet,39,407,28,0,1,541.04,3.44,0,0,24.99,27.67,0,0
TXN104958,250.19,17,4,electronics,card,pos,70,3507,21,0,1,168.36,0.33,0,0,0.0,16.81,0,0
TXN104959,3550.42,23,1,entertainment,upi,mobile,71,1269,20,0,0,1706.78,13.05,0,0,29.35,0.0,3,0
TXN104960,860.56,9,3,gaming,netbanking,tablet,39,2731,28,1,1,751.24,7.2,0,0,32.19,11.53,0,0
TXN104961,97.67,16,5,education,upi,tablet,46,3330,28,0,0,185.22,13.79,0,0,28.68,23.87,0,0
TXN104962,2152.29,5,0,entertainment,netbanking,desktop,74,415,16,1,1,1312.98,27.47,1,0,36.6,32.45,0,1
TXN104963,2120.84,12,3,entertainment,card,pos,31,2504,20,0,1,2759.39,18.86,0,0,38.34,19.44,0,0
TXN104964,829.49,15,3,travel,netbanking,mobile,71,3040,21,0,0,607.72,7.95,0,0,12.26,25.41,0,0
TXN104965,971.38,8,5,grocery,emi,tablet,24,85,36,0,3,963.57,12.24,0,0,36.23,0.0,0,0
TXN104966,733.68,9,3,grocery,netbanking,desktop,30,1135,28,2,1,389.97,17.33,0,0,0.16,19.02,0,0
TXN104967,170.48,23,2,entertainment,card,mobile,37,491,32,0,1,423.25,45.73,0,0,17.37,17.55,0,0
TXN104968,367.85,0,5,food_delivery,upi,pos,20,117,43,0,0,1161.19,6.78,0,0,18.44,20.19,1,0
TXN104969,913.48,12,6,utilities,upi,desktop,64,1073,21,0,2,667.49,12.03,0,0,34.64,14.6,0,0
TXN104970,429.85,18,6,gaming,netbanking,pos,66,668,30,1,5,363.62,0.51,0,0,23.67,7.68,0,0
TXN104971,95.36,22,5,healthcare,wallet,mobile,39,3268,24,0,2,210.42,11.22,0,0,28.66,18.02,0,0
TXN104972,5578.42,2,6,utilities,wallet,mobile,65,867,25,0,1,1609.52,17.05,0,0,21.73,26.36,0,0
TXN104973,2500.42,4,4,entertainment,card,pos,62,2727,25,0,2,1425.09,9.45,0,0,9.17,14.75,0,0
TXN104974,1633.54,8,5,gaming,wallet,pos,63,188,20,0,2,1170.8,8.49,0,0,1.59,21.78,0,0
TXN104975,11737.49,11,6,travel,upi,desktop,63,2254,20,1,1,3609.86,4.89,0,0,0.41,18.29,0,0
TXN104976,3756.44,14,1,food_delivery,wallet,mobile,50,2536,24,1,1,2010.53,1.5,0,0,8.54,9.36,0,0
TXN104977,81.07,4,6,travel,wallet,pos,24,557,32,0,3,230.99,27.98,0,1,26.52,8.96,0,0
TXN104978,394.14,13,4,entertainment,wallet,mobile,70,1573,35,0,2,636.76,10.78,0,0,25.18,44.11,0,0
TXN104979,339.44,15,3,gaming,upi,desktop,52,3390,18,1,3,768.18,32.06,0,0,18.27,14.92,0,0
TXN104980,68.2,2,0,fashion,card,desktop,69,2241,25,0,0,52.11,25.2,0,0,16.6,0.0,0,0
TXN104981,344.54,19,2,food_delivery,upi,desktop,72,2949,24,3,1,157.71,19.77,0,0,0.0,11.54,0,0
TXN104982,118.15,15,0,fashion,upi,pos,28,1550,25,0,0,243.98,1.54,0,0,15.63,12.22,0,0
TXN104983,1509.25,18,0,gaming,upi,pos,40,874,22,0,3,1131.85,7.41,0,0,21.05,15.73,0,0
TXN104984,2537.03,7,0,healthcare,upi,tablet,28,1715,26,0,3,1156.91,3.74,0,1,41.25,0.0,0,0
TXN104985,967.27,14,5,healthcare,netbanking,mobile,20,1476,21,0,0,657.67,6.88,0,0,6.39,21.04,0,0
TXN104986,11120.7,14,5,education,wallet,mobile,73,3587,28,0,3,4060.73,9.08,0,0,11.16,12.91,0,0
TXN104987,1413.8,15,4,entertainment,netbanking,pos,70,1564,29,0,2,711.35,30.81,0,0,24.32,23.03,0,0
TXN104988,808.94,6,0,education,card,desktop,71,2290,29,0,2,1703.92,0.6,0,0,17.37,8.92,0,0
TXN104989,793.64,6,4,gaming,card,tablet,68,2144,24,0,2,596.08,0.79,1,0,9.56,0.0,0,0
TXN104990,3932.23,21,0,fashion,netbanking,pos,54,1356,25,0,1,550.65,4.99,0,0,36.23,21.63,0,0
TXN104991,2571.83,19,4,utilities,wallet,desktop,47,1368,25,1,1,741.98,5.75,0,0,0.0,20.81,0,0
TXN104992,3784.68,8,1,food_delivery,wallet,mobile,74,3083,34,0,1,1364.68,2.15,1,0,30.74,18.48,0,0
TXN104993,1887.61,1,5,grocery,emi,mobile,49,767,29,0,2,1888.22,3.31,0,1,5.43,14.87,0,0
TXN104994,432.94,4,0,electronics,netbanking,pos,54,1518,32,2,5,268.58,15.26,0,0,12.07,0.0,0,0
TXN104995,561.38,13,0,education,netbanking,pos,30,2434,19,0,3,573.05,23.76,0,0,1.63,2.0,0,0
TXN104996,143.64,12,5,travel,wallet,desktop,60,207,19,1,1,292.83,9.93,0,0,9.04,1.08,0,0
TXN104997,444.63,20,5,electronics,card,mobile,64,2473,22,0,3,593.21,38.07,0,0,15.2,9.48,0,0
TXN104998,3834.73,4,6,travel,upi,tablet,56,3039,30,0,1,3862.09,9.48,0,0,28.01,23.9,0,0
TXN104999,1649.68,1,1,travel,wallet,pos,46,1615,32,1,0,1163.37,13.02,0,0,26.32,20.55,0,0
TXN105000,1268.11,13,4,gaming,upi,mobile,29,2128,20,1,2,1039.76,20.85,0,0,25.14,4.51,0,0
TXN105001,2145.89,2,2,travel,emi,mobile,19,1776,24,0,2,2877.85,,1,0,0.0,19.39,0,0
TXN105002,741.94,17,5,electronics,emi,desktop,53,2430,17,1,1,253.78,8.02,0,0,23.58,15.92,0,0
TXN105003,1542.47,15,2,fashion,emi,desktop,56,185,19,0,2,1407.91,55.17,0,0,12.22,9.79,0,0
TXN105004,1328.2,14,3,food_delivery,card,pos,62,2253,22,1,1,521.02,6.84,1,0,10.88,6.54,0,0
TXN105005,834.89,0,0,gaming,card,pos,72,1665,32,0,1,262.38,9.32,0,0,21.7,16.97,0,0
TXN105006,182.85,16,2,entertainment,netbanking,tablet,46,131,32,2,0,464.37,4.81,0,0,1.93,5.15,0,0
TXN105007,386.98,8,3,grocery,emi,desktop,65,2921,22,0,0,827.31,12.51,0,0,6.29,10.33,1,0
TXN105008,442.23,1,3,entertainment,emi,pos,58,554,27,0,5,579.23,11.23,0,0,23.37,15.15,0,0
TXN105009,519.71,12,2,entertainment,wallet,mobile,33,2159,18,0,2,639.48,15.25,1,0,23.58,4.96,0,0
TXN105010,1490.76,11,6,entertainment,wallet,mobile,66,3103,30,0,2,218.59,5.55,0,0,6.82,16.79,0,0
TXN105011,1153.81,0,2,electronics,netbanking,mobile,21,3360,30,1,1,4487.8,31.08,1,0,9.78,19.43,0,1
TXN105012,3377.41,0,0,electronics,emi,desktop,52,2293,28,0,5,1942.41,9.29,0,0,36.99,24.01,0,0
TXN105013,1596.69,9,2,food_delivery,card,desktop,71,2615,28,0,1,682.1,30.7,0,0,18.11,26.24,0,0
TXN105014,1030.58,21,2,electronics,netbanking,pos,55,2134,22,0,2,2594.32,17.94,0,0,0.0,0.0,0,0
TXN105015,2145.47,8,2,gaming,netbanking,desktop,71,2838,25,0,1,966.45,18.05,0,0,13.51,24.73,0,0
TXN105016,574.87,4,4,entertainment,wallet,tablet,21,3562,25,0,1,487.66,5.75,0,0,33.59,0.0,0,0
TXN105017,221.89,14,3,entertainment,wallet,pos,48,1673,27,1,1,405.24,6.14,0,0,27.18,9.76,0,0
TXN105018,203.49,10,6,education,card,desktop,62,1508,34,1,2,663.12,1.97,0,0,14.27,14.57,2,0
TXN105019,2186.59,5,1,gaming,upi,pos,54,633,32,0,3,558.56,1.83,0,0,33.57,25.05,0,0
TXN105020,1537.53,2,2,food_delivery,emi,mobile,68,3574,16,1,2,859.83,7.85,0,0,27.24,30.69,0,0
TXN105021,72.79,4,0,fashion,wallet,pos,44,3329,28,0,1,353.09,13.22,0,1,3.52,14.24,0,0
TXN105022,2100.09,18,3,healthcare,emi,desktop,56,2578,28,2,1,1348.19,1.11,0,0,37.8,16.17,0,0
TXN105023,794.75,11,1,fashion,netbanking,pos,41,2406,27,1,2,770.22,29.63,0,0,21.45,15.33,0,0
TXN105024,1264.2,12,1,education,upi,mobile,67,747,16,0,1,848.44,1.4,0,0,12.08,0.0,0,0
TXN105025,229.71,8,5,entertainment,netbanking,pos,24,3319,24,0,4,119.4,9.51,0,0,0.0,6.97,0,0
TXN105026,453.97,21,1,grocery,wallet,desktop,32,212,31,0,0,774.14,2.69,0,0,6.78,2.02,1,0
TXN105027,76.87,10,6,education,upi,mobile,23,2254,27,1,2,135.5,19.81,0,0,28.45,31.23,0,0
TXN105028,248.21,3,1,food_delivery,upi,pos,58,926,19,0,0,387.86,16.19,0,0,15.49,6.86,0,0
TXN105029,970.74,17,2,entertainment,upi,tablet,31,1659,24,0,1,420.38,4.8,0,0,45.68,13.21,0,0
TXN105030,54.68,9,6,healthcare,netbanking,desktop,36,348,22,0,3,155.33,2.68,0,0,11.39,36.74,0,0
TXN105031,1219.04,15,6,healthcare,upi,mobile,65,492,28,0,2,466.58,2.99,0,0,33.46,30.68,0,0
TXN105032,145.62,16,5,fashion,card,desktop,38,1376,26,1,1,142.39,3.47,0,0,53.11,13.12,0,0
TXN105033,302.07,20,6,food_delivery,emi,pos,26,1452,29,1,2,546.57,14.57,0,0,24.08,16.8,0,0
TXN105034,774.1,19,6,grocery,netbanking,desktop,19,3217,24,0,2,401.81,3.61,0,0,31.01,11.2,0,0
TXN105035,2078.26,16,2,utilities,card,tablet,30,2181,30,0,2,1780.96,2.69,0,0,40.46,17.61,0,0
TXN105036,989.12,7,4,travel,emi,desktop,70,115,24,0,3,695.53,13.48,1,0,1.68,13.19,0,0
TXN105037,1274.22,22,6,gaming,upi,tablet,49,3397,24,0,1,1114.11,1.45,0,0,36.43,14.14,0,0
TXN105038,144.88,1,6,utilities,netbanking,tablet,74,2228,27,2,3,350.2,33.61,0,0,17.53,8.64,0,0
TXN105039,130.58,8,0,grocery,emi,pos,30,3027,32,0,1,291.12,13.0,0,0,0.0,32.48,0,0
TXN105040,297.72,1,5,gaming,card,tablet,38,3372,24,0,2,181.51,1.77,0,0,7.5,30.14,0,0
TXN105041,169.43,21,0,gaming,wallet,pos,27,1873,24,0,3,265.08,7.98,0,1,0.0,22.29,0,0
TXN105042,1047.9,19,0,entertainment,upi,pos,40,655,29,0,1,1165.04,26.88,0,0,37.77,5.39,0,0
TXN105043,824.54,1,0,utilities,wallet,desktop,50,1635,21,0,3,431.22,15.21,1,0,33.22,7.39,0,1
TXN105044,4485.59,2,4,gaming,emi,mobile,64,2506,19,0,0,1440.02,25.86,0,0,47.68,27.91,0,0
TXN105045,270.22,9,4,grocery,card,pos,38,122,22,0,2,266.45,28.08,0,0,3.55,8.74,0,0
